league,player_id,salary,season,season_end,season_start,team,adjusted_salary
NBA,pietrmi01,1527946,2003-04,2004,2003,Golden State Warriors,2054044.9692242062
NBA,pietrmi01,1785960,2004-05,2005,2004,Golden State Warriors,1162146.4782168185
NBA,pietrmi01,1910520,2005-06,2006,2005,Golden State Warriors,1901593.929649636
NBA,pietrmi01,2535260,2006-07,2007,2006,Golden State Warriors,3023753.773834478
NBA,pietrmi01,3470770,2007-08,2008,2007,Golden State Warriors,614557.5801130238
NBA,pietrmi01,5300000,2008-09,2009,2008,Orlando Magic,235998.7720890502
NBA,pietrmi01,5300000,2009-10,2010,2009,Orlando Magic,1922425.2246942683
NBA,pietrmi01,5300000,2010-11,2011,2010,Phoenix Suns,2677082.6790611977
NBA,pietrmi01,5300000,2011-12,2012,2011,Phoenix Suns,206409.61107801038
NBA,pietrmi01,1223166,2011-12,2012,2011,Boston Celtics,206409.61107801038
NBA,pietrmi01,1005097,2012-13,2013,2012,Toronto Raptors,1371581.766737486
NBA,pincked01,300000,1985-86,1986,1985,Phoenix Suns,13040255.413659077
NBA,pincked01,347500,1987-88,1988,1987,Sacramento Kings,453568.5147742187
NBA,pincked01,347500,1988-89,1989,1988,Sacramento Kings,1939948.373773877
NBA,pincked01,750000,1990-91,1991,1990,Boston Celtics,65767.1893038237
NBA,pincked01,900000,1991-92,1992,1991,Boston Celtics,72561.6418460971
NBA,pincked01,1150000,1992-93,1993,1992,Boston Celtics,1077901.5982967492
NBA,pincked01,1470000,1993-94,1994,1993,Boston Celtics,114669.69386260437
NBA,pincked01,1485000,1994-95,1995,1994,Milwaukee Bucks,185076.22540942498
NBA,pincked01,1926000,1995-96,1996,1995,Toronto Raptors,2195932.6788218794
NBA,pincked01,300000,1996-97,1997,1996,Miami Heat,2871921.8599532256
NBA,pincked01,510000,1999-00,2000,1999,Miami Heat,1412443.7054130677
NBA,pippesc01,725000,1987-88,1988,1987,Chicago Bulls,453568.5147742187
NBA,pippesc01,575000,1988-89,1989,1988,Chicago Bulls,1939948.373773877
NBA,pippesc01,765000,1990-91,1991,1990,Chicago Bulls,65767.1893038237
NBA,pippesc01,2770000,1991-92,1992,1991,Chicago Bulls,72561.6418460971
NBA,pippesc01,3425000,1992-93,1993,1992,Chicago Bulls,1077901.5982967492
NBA,pippesc01,3075000,1993-94,1994,1993,Chicago Bulls,114669.69386260437
NBA,pippesc01,2225000,1994-95,1995,1994,Chicago Bulls,185076.22540942498
NBA,pippesc01,2925000,1995-96,1996,1995,Chicago Bulls,2195932.6788218794
NBA,pippesc01,2250000,1996-97,1997,1996,Chicago Bulls,2871921.8599532256
NBA,pippesc01,2775000,1997-98,1998,1997,Chicago Bulls,1374603.277747772
NBA,pippesc01,11000000,1998-99,1999,1998,Houston Rockets,905991.694152523
NBA,pippesc01,14795642,1999-00,2000,1999,Portland Trail Blazers,1412443.7054130677
NBA,pippesc01,13750000,2000-01,2001,2000,Portland Trail Blazers,7593113.482056255
NBA,pippesc01,18083564,2001-02,2002,2001,Portland Trail Blazers,8713141.71759002
NBA,pippesc01,19727524,2002-03,2003,2002,Portland Trail Blazers,12172864.993043823
NBA,pippesc01,4917000,2003-04,2004,2003,Chicago Bulls,2054044.9692242062
NBA,pippesc01,5408700,2004-05,2005,2004,Chicago Bulls,1162146.4782168185
NBA,pittmch01,80000,1984-85,1985,1984,Phoenix Suns,4631400.0
NBA,pittmch01,105000,1985-86,1986,1985,Phoenix Suns,13040255.413659077
NBA,pittmde01,473604,2010-11,2011,2010,Miami Heat,2677082.6790611977
NBA,pittmde01,762195,2011-12,2012,2011,Miami Heat,206409.61107801038
NBA,pittmde01,854389,2012-13,2013,2012,Memphis Grizzlies,1371581.766737486
NBA,planizo01,980280,2003-04,2004,2003,New Jersey Nets,2054044.9692242062
NBA,planizo01,1053720,2004-05,2005,2004,New Jersey Nets,1162146.4782168185
NBA,planizo01,1127280,2005-06,2006,2005,New Jersey Nets,1901593.929649636
NBA,planizo01,150000,2006-07,2007,2006,New Jersey Nets,3023753.773834478
NBA,pleisti01,3000000,2015-16,2016,2015,Utah Jazz,52983.52981856253
NBA,pleisti01,3000000,2016-17,2017,2016,Philadelphia 76ers,396832.5696172363
NBA,pleisti01,500000,2017-18,2018,2017,Philadelphia 76ers,521475.3144677591
NBA,plumlma01,1298640,2013-14,2014,2013,Brooklyn Nets,1322704.6479667001
NBA,plumlma01,1357080,2014-15,2015,2014,Brooklyn Nets,497394.3964562569
NBA,plumlma01,1415520,2015-16,2016,2015,Portland Trail Blazers,52983.52981856253
NBA,plumlma01,2328530,2016-17,2017,2016,Denver Nuggets,396832.5696172363
NBA,plumlma01,14041096,2017-18,2018,2017,Denver Nuggets,521475.3144677591
NBA,plumlmi01,1073280,2012-13,2013,2012,Indiana Pacers,1371581.766737486
NBA,plumlmi01,1121520,2013-14,2014,2013,Phoenix Suns,1322704.6479667001
NBA,plumlmi01,1169880,2014-15,2015,2014,Milwaukee Bucks,497394.3964562569
NBA,plumlmi01,2109294,2015-16,2016,2015,Milwaukee Bucks,52983.52981856253
NBA,plumlmi01,12500000,2016-17,2017,2016,Milwaukee Bucks,396832.5696172363
NBA,plumlmi01,12500000,2017-18,2018,2017,Atlanta Hawks,521475.3144677591
NBA,plummga01,110000,1985-86,1986,1985,Golden State Warriors,13040255.413659077
NBA,plummga01,140000,1992-93,1993,1992,Denver Nuggets,1077901.5982967492
NBA,podkopa01,1061880,2004-05,2005,2004,Dallas Mavericks,1162146.4782168185
NBA,podkopa01,1141560,2005-06,2006,2005,Dallas Mavericks,1901593.929649636
NBA,podkopa01,600000,2006-07,2007,2006,Dallas Mavericks,3023753.773834478
NBA,poeltja01,2703960,2016-17,2017,2016,Toronto Raptors,396832.5696172363
NBA,poeltja01,2825640,2017-18,2018,2017,Toronto Raptors,521475.3144677591
NBA,pollasc01,818160,1997-98,1998,1997,Detroit Pistons,1374603.277747772
NBA,pollasc01,940920,1998-99,1999,1998,Detroit Pistons,905991.694152523
NBA,pollasc01,350000,1998-99,1999,1998,Sacramento Kings,905991.694152523
NBA,pollasc01,1063680,1999-00,2000,1999,Atlanta Hawks,1412443.7054130677
NBA,pollasc01,1000000,1999-00,2000,1999,Sacramento Kings,1412443.7054130677
NBA,pollasc01,3920000,2000-01,2001,2000,Sacramento Kings,7593113.482056255
NBA,pollasc01,4344187,2001-02,2002,2001,Sacramento Kings,8713141.71759002
NBA,pollasc01,4826874,2002-03,2003,2002,Sacramento Kings,12172864.993043823
NBA,pollasc01,5309563,2003-04,2004,2003,Indiana Pacers,2054044.9692242062
NBA,pollasc01,5792250,2004-05,2005,2004,Indiana Pacers,1162146.4782168185
NBA,pollasc01,6274937,2005-06,2006,2005,Indiana Pacers,1901593.929649636
NBA,pollasc01,2200000,2006-07,2007,2006,Cleveland Cavaliers,3023753.773834478
NBA,pollasc01,1219590,2007-08,2008,2007,Boston Celtics,614557.5801130238
NBA,polynol01,350000,1987-88,1988,1987,Seattle SuperSonics,453568.5147742187
NBA,polynol01,350000,1988-89,1989,1988,Seattle SuperSonics,1939948.373773877
NBA,polynol01,600000,1990-91,1991,1990,Los Angeles Clippers,65767.1893038237
NBA,polynol01,750000,1991-92,1992,1991,Los Angeles Clippers,72561.6418460971
NBA,polynol01,850000,1992-93,1993,1992,Detroit Pistons,1077901.5982967492
NBA,polynol01,850000,1993-94,1994,1993,Detroit Pistons,114669.69386260437
NBA,polynol01,1900000,1994-95,1995,1994,Sacramento Kings,185076.22540942498
NBA,polynol01,2520000,1995-96,1996,1995,Sacramento Kings,2195932.6788218794
NBA,polynol01,3140000,1996-97,1997,1996,Sacramento Kings,2871921.8599532256
NBA,polynol01,3610000,1997-98,1998,1997,Sacramento Kings,1374603.277747772
NBA,polynol01,1000000,1998-99,1999,1998,Seattle SuperSonics,905991.694152523
NBA,polynol01,2000000,1999-00,2000,1999,Utah Jazz,1412443.7054130677
NBA,polynol01,2200000,2000-01,2001,2000,Utah Jazz,7593113.482056255
NBA,polynol01,1070000,2003-04,2004,2003,Los Angeles Clippers,2054044.9692242062
NBA,pondequ01,1073280,2010-11,2011,2010,New Orleans Hornets,2677082.6790611977
NBA,pondequ01,1153800,2011-12,2012,2011,Memphis Grizzlies,206409.61107801038
NBA,pondequ01,1234320,2012-13,2013,2012,Memphis Grizzlies,1371581.766737486
NBA,pondequ01,2225479,2013-14,2014,2013,Memphis Grizzlies,1322704.6479667001
NBA,pondequ01,3146068,2014-15,2015,2014,New Orleans Pelicans,497394.3964562569
NBA,pondequ01,3382023,2015-16,2016,2015,New Orleans Pelicans,52983.52981856253
NBA,pondequ01,3617978,2016-17,2017,2016,New Orleans Pelicans,396832.5696172363
NBA,pondequ01,3853931,2017-18,2018,2017,Chicago Bulls,521475.3144677591
NBA,popema01,242000,1997-98,1998,1997,Indiana Pacers,1374603.277747772
NBA,popema01,382000,1998-99,1999,1998,Indiana Pacers,905991.694152523
NBA,popema01,460000,1999-00,2000,1999,Indiana Pacers,1412443.7054130677
NBA,popema01,498500,2000-01,2001,2000,Milwaukee Bucks,7593113.482056255
NBA,popema01,590850,2001-02,2002,2001,Milwaukee Bucks,8713141.71759002
NBA,popema01,637435,2002-03,2003,2002,New York Knicks,12172864.993043823
NBA,popema01,751179,2003-04,2004,2003,Denver Nuggets,2054044.9692242062
NBA,popema01,870046,2004-05,2005,2004,Denver Nuggets,1162146.4782168185
NBA,popsoda01,80000,1990-91,1991,1990,Boston Celtics,65767.1893038237
NBA,poquebe01,284000,1984-85,1985,1984,Cleveland Cavaliers,4631400.0
NBA,poquebe01,284000,1985-86,1986,1985,Cleveland Cavaliers,13040255.413659077
NBA,portech01,316969,2000-01,2001,2000,Golden State Warriors,7593113.482056255
NBA,portech01,465850,2001-02,2002,2001,Charlotte Hornets,8713141.71759002
NBA,porteot01,4278000,2013-14,2014,2013,Washington Wizards,1322704.6479667001
NBA,porteot01,4470480,2014-15,2015,2014,Washington Wizards,497394.3964562569
NBA,porteot01,4662960,2015-16,2016,2015,Washington Wizards,52983.52981856253
NBA,porteot01,5893981,2016-17,2017,2016,Washington Wizards,396832.5696172363
NBA,porteot01,24773250,2017-18,2018,2017,Washington Wizards,521475.3144677591
NBA,portete01,151000,1985-86,1986,1985,Portland Trail Blazers,13040255.413659077
NBA,portete01,251700,1987-88,1988,1987,Portland Trail Blazers,453568.5147742187
NBA,portete01,272000,1988-89,1989,1988,Portland Trail Blazers,1939948.373773877
NBA,portete01,2140000,1989-90,1990,1989,Portland Trail Blazers,1137891.2005287944
NBA,portete01,2000000,1990-91,1991,1990,Portland Trail Blazers,65767.1893038237
NBA,portete01,1787000,1991-92,1992,1991,Portland Trail Blazers,72561.6418460971
NBA,portete01,2200000,1992-93,1993,1992,Portland Trail Blazers,1077901.5982967492
NBA,portete01,2500000,1993-94,1994,1993,Portland Trail Blazers,114669.69386260437
NBA,portete01,2600000,1994-95,1995,1994,Portland Trail Blazers,185076.22540942498
NBA,portete01,1525000,1995-96,1996,1995,Minnesota Timberwolves,2195932.6788218794
NBA,portete01,1775000,1996-97,1997,1996,Minnesota Timberwolves,2871921.8599532256
NBA,portete01,2000000,1997-98,1998,1997,Minnesota Timberwolves,1374603.277747772
NBA,portete01,1000000,1998-99,1999,1998,Miami Heat,905991.694152523
NBA,portete01,2000000,1999-00,2000,1999,San Antonio Spurs,1412443.7054130677
NBA,portete01,2200000,2000-01,2001,2000,San Antonio Spurs,7593113.482056255
NBA,portete01,2400000,2001-02,2002,2001,San Antonio Spurs,8713141.71759002
NBA,portibo01,1391160,2015-16,2016,2015,Chicago Bulls,52983.52981856253
NBA,portibo01,1453680,2016-17,2017,2016,Chicago Bulls,396832.5696172363
NBA,portibo01,1516320,2017-18,2018,2017,Chicago Bulls,521475.3144677591
NBA,porzikr01,4131720,2015-16,2016,2015,New York Knicks,52983.52981856253
NBA,porzikr01,4317720,2016-17,2017,2016,New York Knicks,396832.5696172363
NBA,porzikr01,4503600,2017-18,2018,2017,New York Knicks,521475.3144677591
NBA,poseyja01,974520,1999-00,2000,1999,Denver Nuggets,1412443.7054130677
NBA,poseyja01,1047600,2000-01,2001,2000,Denver Nuggets,7593113.482056255
NBA,poseyja01,1120680,2001-02,2002,2001,Denver Nuggets,8713141.71759002
NBA,poseyja01,1723606,2002-03,2003,2002,Houston Rockets,12172864.993043823
NBA,poseyja01,4917000,2003-04,2004,2003,Memphis Grizzlies,2054044.9692242062
NBA,poseyja01,5408700,2004-05,2005,2004,Memphis Grizzlies,1162146.4782168185
NBA,poseyja01,5900400,2005-06,2006,2005,Miami Heat,1901593.929649636
NBA,poseyja01,6392100,2006-07,2007,2006,Miami Heat,3023753.773834478
NBA,poseyja01,3206000,2007-08,2008,2007,Boston Celtics,614557.5801130238
NBA,poseyja01,5585000,2008-09,2009,2008,New Orleans Hornets,235998.7720890502
NBA,poseyja01,6031800,2009-10,2010,2009,New Orleans Hornets,1922425.2246942683
NBA,poseyja01,7148800,2010-11,2011,2010,Indiana Pacers,2677082.6790611977
NBA,poseyja01,7595600,2011-12,2012,2011,Indiana Pacers,206409.61107801038
NBA,postela01,316969,2000-01,2001,2000,New York Knicks,7593113.482056255
NBA,postela01,465850,2001-02,2002,2001,New York Knicks,8713141.71759002
NBA,postela01,587435,2002-03,2003,2002,New York Knicks,12172864.993043823
NBA,potapvi01,1068000,1996-97,1997,1996,Cleveland Cavaliers,2871921.8599532256
NBA,potapvi01,1228560,1997-98,1998,1997,Cleveland Cavaliers,1374603.277747772
NBA,potapvi01,1339000,1998-99,1999,1998,Boston Celtics,905991.694152523
NBA,potapvi01,3810000,1999-00,2000,1999,Boston Celtics,1412443.7054130677
NBA,potapvi01,4290000,2000-01,2001,2000,Boston Celtics,7593113.482056255
NBA,potapvi01,4762500,2001-02,2002,2001,Boston Celtics,8713141.71759002
NBA,potapvi01,5238750,2002-03,2003,2002,Seattle SuperSonics,12172864.993043823
NBA,potapvi01,5715000,2003-04,2004,2003,Seattle SuperSonics,2054044.9692242062
NBA,potapvi01,6191250,2004-05,2005,2004,Seattle SuperSonics,1162146.4782168185
NBA,potapvi01,3320000,2005-06,2006,2005,Seattle SuperSonics,1901593.929649636
NBA,potapvi01,3674584,2006-07,2007,2006,Sacramento Kings,3023753.773834478
NBA,powele01,432000,2006-07,2007,2006,Boston Celtics,3023753.773834478
NBA,powele01,687456,2007-08,2008,2007,Boston Celtics,614557.5801130238
NBA,powele01,797581,2008-09,2009,2008,Boston Celtics,235998.7720890502
NBA,powele01,855189,2009-10,2010,2009,Cleveland Cavaliers,1922425.2246942683
NBA,powele01,915852,2010-11,2011,2010,Cleveland Cavaliers,2677082.6790611977
NBA,poweldw01,507336,2014-15,2015,2014,Dallas Mavericks,497394.3964562569
NBA,poweldw01,845059,2015-16,2016,2015,Dallas Mavericks,52983.52981856253
NBA,poweldw01,8375000,2016-17,2017,2016,Dallas Mavericks,396832.5696172363
NBA,poweldw01,9003125,2017-18,2018,2017,Dallas Mavericks,521475.3144677591
NBA,poweljo01,398762,2005-06,2006,2005,Dallas Mavericks,1901593.929649636
NBA,poweljo01,744551,2006-07,2007,2006,Golden State Warriors,3023753.773834478
NBA,poweljo01,800000,2007-08,2008,2007,Los Angeles Clippers,614557.5801130238
NBA,poweljo01,854957,2008-09,2009,2008,Los Angeles Lakers,235998.7720890502
NBA,poweljo01,959111,2009-10,2010,2009,Los Angeles Lakers,1922425.2246942683
NBA,poweljo01,1069609,2010-11,2011,2010,Atlanta Hawks,2677082.6790611977
NBA,powelno01,650000,2015-16,2016,2015,Toronto Raptors,52983.52981856253
NBA,powelno01,874636,2016-17,2017,2016,Toronto Raptors,396832.5696172363
NBA,powelno01,1471382,2017-18,2018,2017,Toronto Raptors,521475.3144677591
NBA,powelro01,412718,2006-07,2007,2006,Utah Jazz,3023753.773834478
NBA,poythal01,38903,2016-17,2017,2016,Philadelphia 76ers,396832.5696172363
NBA,poythal01,35381,2016-17,2017,2016,Indiana Pacers,396832.5696172363
NBA,poythal01,778668,2017-18,2018,2017,Indiana Pacers,521475.3144677591
NBA,presspa01,152000,1984-85,1985,1984,Milwaukee Bucks,4631400.0
NBA,presspa01,242000,1985-86,1986,1985,Milwaukee Bucks,13040255.413659077
NBA,presspa01,750000,1987-88,1988,1987,Milwaukee Bucks,453568.5147742187
NBA,presspa01,800000,1988-89,1989,1988,Milwaukee Bucks,1939948.373773877
NBA,presspa01,900000,1990-91,1991,1990,San Antonio Spurs,65767.1893038237
NBA,presspa01,1000000,1991-92,1992,1991,San Antonio Spurs,72561.6418460971
NBA,pressph01,816482,2014-15,2015,2014,Boston Celtics,497394.3964562569
NBA,pressph01,172739,2015-16,2016,2015,Philadelphia 76ers,52983.52981856253
NBA,pressph01,111444,2015-16,2016,2015,Phoenix Suns,52983.52981856253
NBA,pressph01,35000,2016-17,2017,2016,Golden State Warriors,396832.5696172363
NBA,pressha01,240000,1987-88,1988,1987,Sacramento Kings,453568.5147742187
NBA,pressha01,265000,1988-89,1989,1988,Sacramento Kings,1939948.373773877
NBA,priceaj01,457588,2009-10,2010,2009,Indiana Pacers,1922425.2246942683
NBA,priceaj01,762195,2010-11,2011,2010,Indiana Pacers,2677082.6790611977
NBA,priceaj01,854389,2011-12,2012,2011,Indiana Pacers,206409.61107801038
NBA,priceaj01,885120,2012-13,2013,2012,Washington Wizards,1371581.766737486
NBA,priceaj01,62552,2014-15,2015,2014,Phoenix Suns,497394.3964562569
NBA,pricebr01,283000,1992-93,1993,1992,Washington Bullets,1077901.5982967492
NBA,pricebr01,283000,1993-94,1994,1993,Washington Bullets,114669.69386260437
NBA,pricebr01,328750,1994-95,1995,1994,Washington Bullets,185076.22540942498
NBA,pricebr01,250000,1995-96,1996,1995,Washington Bullets,2195932.6788218794
NBA,pricebr01,1600000,1996-97,1997,1996,Houston Rockets,2871921.8599532256
NBA,pricebr01,1920000,1997-98,1998,1997,Houston Rockets,1374603.277747772
NBA,pricebr01,2240000,1998-99,1999,1998,Houston Rockets,905991.694152523
NBA,pricebr01,2944000,1999-00,2000,1999,Vancouver Grizzlies,1412443.7054130677
NBA,pricebr01,2880000,2000-01,2001,2000,Vancouver Grizzlies,7593113.482056255
NBA,pricebr01,3680000,2001-02,2002,2001,Sacramento Kings,8713141.71759002
NBA,pricebr01,4048000,2002-03,2003,2002,Sacramento Kings,12172864.993043823
NBA,pricema01,175000,1987-88,1988,1987,Cleveland Cavaliers,453568.5147742187
NBA,pricema01,1200000,1988-89,1989,1988,Cleveland Cavaliers,1939948.373773877
NBA,pricema01,1000000,1989-90,1990,1989,Cleveland Cavaliers,1137891.2005287944
NBA,pricema01,1400000,1990-91,1991,1990,Cleveland Cavaliers,65767.1893038237
NBA,pricema01,1520000,1991-92,1992,1991,Cleveland Cavaliers,72561.6418460971
NBA,pricema01,1690000,1992-93,1993,1992,Cleveland Cavaliers,1077901.5982967492
NBA,pricema01,2850000,1993-94,1994,1993,Cleveland Cavaliers,114669.69386260437
NBA,pricema01,3200000,1994-95,1995,1994,Cleveland Cavaliers,185076.22540942498
NBA,pricema01,3687000,1995-96,1996,1995,Washington Bullets,2195932.6788218794
NBA,pricema01,3409000,1996-97,1997,1996,Golden State Warriors,2871921.8599532256
NBA,pricema01,4090920,1997-98,1998,1997,Orlando Magic,1374603.277747772
NBA,pricema01,5488000,1998-99,1999,1998,Orlando Magic,905991.694152523
NBA,pricero01,398762,2005-06,2006,2005,Sacramento Kings,1901593.929649636
NBA,pricero01,664209,2006-07,2007,2006,Sacramento Kings,3023753.773834478
NBA,pricero01,1100000,2007-08,2008,2007,Utah Jazz,614557.5801130238
NBA,pricero01,1188000,2008-09,2009,2008,Utah Jazz,235998.7720890502
NBA,pricero01,1250000,2009-10,2010,2009,Utah Jazz,1922425.2246942683
NBA,pricero01,1380000,2010-11,2011,2010,Utah Jazz,2677082.6790611977
NBA,pricero01,1069509,2011-12,2012,2011,Phoenix Suns,206409.61107801038
NBA,pricero01,1265977,2013-14,2014,2013,Orlando Magic,1322704.6479667001
NBA,pricero01,1316809,2014-15,2015,2014,Los Angeles Lakers,497394.3964562569
NBA,pricero01,1499187,2015-16,2016,2015,Phoenix Suns,52983.52981856253
NBA,pricero01,2557545,2016-17,2017,2016,Oklahoma City Thunder,396832.5696172363
NBA,pricero01,465143,2016-17,2017,2016,Phoenix Suns,396832.5696172363
NBA,pricero01,2442455,2017-18,2018,2017,Oklahoma City Thunder,521475.3144677591
NBA,prigipa01,473604,2012-13,2013,2012,New York Knicks,1371581.766737486
NBA,prigipa01,1591350,2013-14,2014,2013,New York Knicks,1322704.6479667001
NBA,prigipa01,1662961,2014-15,2015,2014,Houston Rockets,497394.3964562569
NBA,prigipa01,981348,2015-16,2016,2015,Los Angeles Clippers,52983.52981856253
NBA,prigipa01,1050961,2016-17,2017,2016,Houston Rockets,396832.5696172363
NBA,princta01,903360,2002-03,2003,2002,Detroit Pistons,12172864.993043823
NBA,princta01,971160,2003-04,2004,2003,Detroit Pistons,2054044.9692242062
NBA,princta01,1038960,2004-05,2005,2004,Detroit Pistons,1162146.4782168185
NBA,princta01,1763115,2005-06,2006,2005,Detroit Pistons,1901593.929649636
NBA,princta01,7851240,2006-07,2007,2006,Detroit Pistons,3023753.773834478
NBA,princta01,8675620,2007-08,2008,2007,Detroit Pistons,614557.5801130238
NBA,princta01,9500000,2008-09,2009,2008,Detroit Pistons,235998.7720890502
NBA,princta01,10324380,2009-10,2010,2009,Detroit Pistons,1922425.2246942683
NBA,princta01,11148760,2010-11,2011,2010,Detroit Pistons,2677082.6790611977
NBA,princta01,6292135,2011-12,2012,2011,Detroit Pistons,206409.61107801038
NBA,princta01,6764045,2012-13,2013,2012,Memphis Grizzlies,1371581.766737486
NBA,princta01,7235955,2013-14,2014,2013,Memphis Grizzlies,1322704.6479667001
NBA,princta01,7707865,2014-15,2015,2014,Detroit Pistons,497394.3964562569
NBA,princta01,1499187,2015-16,2016,2015,Minnesota Timberwolves,52983.52981856253
NBA,pritcke01,185000,1990-91,1991,1990,Golden State Warriors,65767.1893038237
NBA,pritcke01,158000,1991-92,1992,1991,San Antonio Spurs,72561.6418460971
NBA,pritcke01,130000,1991-92,1992,1991,Boston Celtics,72561.6418460971
NBA,pritcke01,158000,1992-93,1993,1992,San Antonio Spurs,1077901.5982967492
NBA,profila01,301875,1999-00,2000,1999,Washington Wizards,1412443.7054130677
NBA,profila01,508000,2000-01,2001,2000,Washington Wizards,7593113.482056255
NBA,profila01,630850,2001-02,2002,2001,Orlando Magic,8713141.71759002
NBA,profila01,745046,2004-05,2005,2004,Washington Wizards,1162146.4782168185
NBA,profila01,745248,2005-06,2006,2005,Los Angeles Lakers,1901593.929649636
NBA,pruitga01,650000,2007-08,2008,2007,Boston Celtics,614557.5801130238
NBA,pruitga01,711517,2008-09,2009,2008,Boston Celtics,235998.7720890502
NBA,przybjo01,1619880,2000-01,2001,2000,Milwaukee Bucks,7593113.482056255
NBA,przybjo01,1741440,2001-02,2002,2001,Milwaukee Bucks,8713141.71759002
NBA,przybjo01,1862880,2002-03,2003,2002,Milwaukee Bucks,12172864.993043823
NBA,przybjo01,2373309,2003-04,2004,2003,Milwaukee Bucks,2054044.9692242062
NBA,przybjo01,1500000,2004-05,2005,2004,Portland Trail Blazers,1162146.4782168185
NBA,przybjo01,1560000,2005-06,2006,2005,Portland Trail Blazers,1901593.929649636
NBA,przybjo01,5215000,2006-07,2007,2006,Portland Trail Blazers,3023753.773834478
NBA,przybjo01,5762575,2007-08,2008,2007,Portland Trail Blazers,614557.5801130238
NBA,przybjo01,6310150,2008-09,2009,2008,Portland Trail Blazers,235998.7720890502
NBA,przybjo01,6857725,2009-10,2010,2009,Portland Trail Blazers,1922425.2246942683
NBA,przybjo01,7405300,2010-11,2011,2010,Charlotte Bobcats,2677082.6790611977
NBA,przybjo01,1145027,2011-12,2012,2011,Portland Trail Blazers,206409.61107801038
NBA,przybjo01,1352181,2012-13,2013,2012,Milwaukee Bucks,1371581.766737486
NBA,pullaan01,140000,1992-93,1993,1992,Milwaukee Bucks,1077901.5982967492
NBA,purviro01,161280,2017-18,2018,2017,Orlando Magic,521475.3144677591
NBA,qizh01,815615,2017-18,2018,2017,Houston Rockets,521475.3144677591
NBA,quartti01,96406,2017-18,2018,2017,Houston Rockets,521475.3144677591
NBA,quinnch01,412718,2006-07,2007,2006,Miami Heat,3023753.773834478
NBA,quinnch01,687456,2007-08,2008,2007,Miami Heat,614557.5801130238
NBA,quinnch01,972581,2008-09,2009,2008,Miami Heat,235998.7720890502
NBA,quinnch01,1055000,2009-10,2010,2009,New Jersey Nets,1922425.2246942683
NBA,quinnch01,861978,2010-11,2011,2010,San Antonio Spurs,2677082.6790611977
NBA,quinnbr01,360000,1990-91,1991,1990,New York Knicks,65767.1893038237
NBA,quinnbr01,450000,1991-92,1992,1991,New York Knicks,72561.6418460971
NBA,rabbiv01,950000,2017-18,2018,2017,Memphis Grizzlies,521475.3144677591
NBA,radjadi01,711000,1992-93,1993,1992,Boston Celtics,1077901.5982967492
NBA,radjadi01,1650000,1993-94,1994,1993,Boston Celtics,114669.69386260437
NBA,radjadi01,2145000,1994-95,1995,1994,Boston Celtics,185076.22540942498
NBA,radjadi01,2640000,1995-96,1996,1995,Boston Celtics,2195932.6788218794
NBA,radjadi01,5313000,1996-97,1997,1996,Boston Celtics,2871921.8599532256
NBA,radjadi01,2500000,1997-98,1998,1997,Boston Celtics,1374603.277747772
NBA,radjadi01,2500000,1998-99,1999,1998,Boston Celtics,905991.694152523
NBA,radjadi01,2270500,1999-00,2000,1999,Boston Celtics,1412443.7054130677
NBA,radmavl01,1452000,2001-02,2002,2001,Seattle SuperSonics,8713141.71759002
NBA,radmavl01,1560840,2002-03,2003,2002,Seattle SuperSonics,12172864.993043823
NBA,radmavl01,1669800,2003-04,2004,2003,Seattle SuperSonics,2054044.9692242062
NBA,radmavl01,2300984,2004-05,2005,2004,Seattle SuperSonics,1162146.4782168185
NBA,radmavl01,3166155,2005-06,2006,2005,Seattle SuperSonics,1901593.929649636
NBA,radmavl01,5215000,2006-07,2007,2006,Los Angeles Lakers,3023753.773834478
NBA,radmavl01,5632200,2007-08,2008,2007,Los Angeles Lakers,614557.5801130238
NBA,radmavl01,6049400,2008-09,2009,2008,Charlotte Bobcats,235998.7720890502
NBA,radmavl01,6466600,2009-10,2010,2009,Golden State Warriors,1922425.2246942683
NBA,radmavl01,6883800,2010-11,2011,2010,Golden State Warriors,2677082.6790611977
NBA,radmavl01,1352181,2011-12,2012,2011,Atlanta Hawks,206409.61107801038
NBA,radmavl01,1352181,2012-13,2013,2012,Chicago Bulls,1371581.766737486
NBA,radojal01,1325760,1999-00,2000,1999,Toronto Raptors,1412443.7054130677
NBA,radojal01,1425120,2000-01,2001,2000,Toronto Raptors,7593113.482056255
NBA,radojal01,1524600,2001-02,2002,2001,Milwaukee Bucks,8713141.71759002
NBA,radojal01,720046,2004-05,2005,2004,Utah Jazz,1162146.4782168185
NBA,radulmi01,300000,2014-15,2015,2014,Los Angeles Clippers,497394.3964562569
NBA,radulmi01,96100,2014-15,2015,2014,Minnesota Timberwolves,497394.3964562569
NBA,radulmi01,300000,2015-16,2016,2015,Los Angeles Clippers,52983.52981856253
NBA,radulmi01,300000,2016-17,2017,2016,Los Angeles Clippers,396832.5696172363
NBA,radulmi01,252043,2017-18,2018,2017,Los Angeles Clippers,521475.3144677591
NBA,rakocig01,349458,2002-03,2003,2002,Minnesota Timberwolves,12172864.993043823
NBA,rambiku01,200000,1984-85,1985,1984,Los Angeles Lakers,4631400.0
NBA,rambiku01,450000,1985-86,1986,1985,Los Angeles Lakers,13040255.413659077
NBA,rambiku01,525000,1987-88,1988,1987,Los Angeles Lakers,453568.5147742187
