league,player_id,salary,season,season_end,season_start,team,adjusted_salary
NBA,moncrsi01,784000,1987-88,1988,1987,Milwaukee Bucks,725709.62363875
NBA,moncrsi01,1100000,1988-89,1989,1988,Milwaukee Bucks,987936.6718292892
NBA,moncrsi01,510000,1990-91,1991,1990,Atlanta Hawks,424417.1955225309
NBA,moniase01,1016400,2005-06,2006,2005,Portland Trail Blazers,613580.9746336158
NBA,moniase01,100000,2006-07,2007,2006,Sacramento Kings,58503.0658341647
NBA,monkma01,2904480,2017-18,2018,2017,Charlotte Hornets,1416177.5369494946
NBA,monrogr01,2798040,2010-11,2011,2010,Detroit Pistons,1528690.6978204886
NBA,monrogr01,3007920,2011-12,2012,2011,Detroit Pistons,1612632.7203994
NBA,monrogr01,3217680,2012-13,2013,2012,Detroit Pistons,1690923.8387723656
NBA,monrogr01,4086454,2013-14,2014,2013,Detroit Pistons,2108660.525998359
NBA,monrogr01,5479934,2014-15,2015,2014,Detroit Pistons,2778241.684249383
NBA,monrogr01,16400000,2015-16,2016,2015,Milwaukee Bucks,8221029.074179018
NBA,monrogr01,17100000,2016-17,2017,2016,Milwaukee Bucks,8508022.30802231
NBA,monrogr01,16384175,2017-18,2018,2017,Phoenix Suns,7988659.1047104765
NBA,monrogr01,5000000,2017-18,2018,2017,Boston Celtics,2437919.243633102
NBA,monroro01,217000,1991-92,1992,1991,Atlanta Hawks,174054.89725974767
NBA,montrer01,800000,1994-95,1995,1994,Boston Celtics,598226.1831415757
NBA,montrer01,1040000,1995-96,1996,1995,Boston Celtics,761256.6619915848
NBA,montrer01,1280000,1996-97,1997,1996,Dallas Mavericks,919014.9951850321
NBA,montrer01,1520000,1997-98,1998,1997,Philadelphia 76ers,1071142.3170402376
NBA,montrer01,1760000,1998-99,1999,1998,Detroit Pistons,1226573.3705449542
NBA,montrer01,2000000,1999-00,2000,1999,Detroit Pistons,1376409.3096855013
NBA,montrer01,2240000,2000-01,2001,2000,Detroit Pistons,1511873.2622049788
NBA,montrer01,2480000,2001-02,2002,2001,Toronto Raptors,1634149.7904146253
NBA,montrer01,2720000,2002-03,2003,2002,Toronto Raptors,1763350.8893968
NBA,montrer01,2960000,2003-04,2004,2003,Toronto Raptors,1882898.4094094704
NBA,moonja01,427163,2007-08,2008,2007,Toronto Raptors,242746.94813750146
NBA,moonja01,711517,2008-09,2009,2008,Miami Heat,396498.5556563984
NBA,moonja01,2750000,2009-10,2010,2009,Cleveland Cavaliers,1510476.9622597822
NBA,moonja01,3000000,2010-11,2011,2010,Los Angeles Clippers,1639030.2116701212
NBA,mooreet01,473604,2011-12,2012,2011,Boston Celtics,253912.7725843897
NBA,mooreet01,762195,2012-13,2013,2012,Orlando Magic,400541.2891565051
NBA,mooreet01,884293,2013-14,2014,2013,Orlando Magic,456306.0645040093
NBA,mooreet01,948163,2014-15,2015,2014,Chicago Bulls,480703.9592197548
NBA,mooreet01,1015421,2015-16,2016,2015,Chicago Bulls,509012.5343617032
NBA,mooreet01,8081363,2016-17,2017,2016,New Orleans Pelicans,4020843.0808904143
NBA,mooreet01,8445024,2017-18,2018,2017,New Orleans Pelicans,4117657.304508679
NBA,moorejo01,200000,1984-85,1985,1984,San Antonio Spurs,200000.0
NBA,moorejo01,350000,1985-86,1986,1985,San Antonio Spurs,338080.6959096798
NBA,mooremi01,460000,1999-00,2000,1999,Detroit Pistons,316574.1412276653
NBA,mooremi01,2850000,2000-01,2001,2000,Detroit Pistons,1923588.7487875847
NBA,mooremi01,2531250,2001-02,2002,2001,Detroit Pistons,1667920.0229786374
NBA,mooremi01,2412500,2002-03,2003,2002,Detroit Pistons,1564001.478187419
NBA,mooremi01,46642,2002-03,2003,2002,Boston Celtics,30237.578008546156
NBA,mooremi01,513000,2003-04,2004,2003,New Jersey Nets,326326.6500091413
NBA,mooremi01,870046,2004-05,2005,2004,Los Angeles Clippers,541244.4214792299
NBA,mooremi01,1020000,2005-06,2006,2005,Seattle SuperSonics,615754.2248389297
NBA,mooremi01,1071225,2006-07,2007,2006,New Jersey Nets,626699.4669820309
NBA,mooremi01,5356000,2007-08,2008,2007,Sacramento Kings,3043692.1133723143
NBA,mooremi01,5632200,2008-09,2009,2008,Sacramento Kings,3138588.6284768563
NBA,mooremi01,2000000,2009-10,2010,2009,Sacramento Kings,1098528.6998252962
NBA,mooremi01,537952,2009-10,2010,2009,Golden State Warriors,295477.8555642089
NBA,moorero01,75000,1987-88,1988,1987,Phoenix Suns,69423.75226136002
NBA,mooretr01,250000,1992-93,1993,1992,Dallas Mavericks,195626.42437327572
NBA,mooretr01,40000,1993-94,1994,1993,Detroit Pistons,30578.58503002783
NBA,mooretr01,247500,1996-97,1997,1996,Houston Rockets,177700.16508460583
NBA,moreler01,507336,2014-15,2015,2014,Sacramento Kings,257211.49618231624
NBA,moreler01,845059,2015-16,2016,2015,Sacramento Kings,423613.0858778443
NBA,moreler01,1739333,2017-18,2018,2017,Detroit Pistons,848070.6783572189
NBA,mornida01,43000,1993-94,1994,1993,Dallas Mavericks,32871.97890727992
NBA,morrich01,625000,1988-89,1989,1988,New Jersey Nets,561327.6544484597
NBA,morrich01,750000,1990-91,1991,1990,New Jersey Nets,624142.9345919571
NBA,morrich01,650000,1991-92,1992,1991,New Jersey Nets,521362.5954785068
NBA,morrich01,1510000,1992-93,1993,1992,New Jersey Nets,1181583.6032145855
NBA,morrich01,1785000,1993-94,1994,1993,New Jersey Nets,1364569.356964992
NBA,morrich01,2060000,1994-95,1995,1994,New Jersey Nets,1540432.4215895573
NBA,morrich01,2500000,1995-96,1996,1995,Utah Jazz,1829943.8990182327
NBA,morrich01,2500000,1996-97,1997,1996,Utah Jazz,1794951.1624707659
NBA,morrich01,3000000,1997-98,1998,1997,Utah Jazz,2114096.67836889
NBA,morrich01,1000000,1998-99,1999,1998,Phoenix Suns,696916.6878096331
NBA,morrida01,473604,2011-12,2012,2011,Los Angeles Lakers,253912.7725843897
NBA,morrida01,962195,2012-13,2013,2012,Los Angeles Lakers,505643.34024750016
NBA,morrida01,1046269,2013-14,2014,2013,Philadelphia 76ers,539887.6727538783
NBA,morrida01,702756,2014-15,2015,2014,Brooklyn Nets,356286.41021157545
NBA,morriis01,140000,1992-93,1993,1992,Detroit Pistons,109550.79764903442
NBA,morrija01,193536,2017-18,2018,2017,Atlanta Hawks,94365.02774715521
NBA,morrima03,1823280,2011-12,2012,2011,Houston Rockets,977513.0277566618
NBA,morrima03,1959960,2012-13,2013,2012,Phoenix Suns,1029979.0802815338
NBA,morrima03,1987320,2013-14,2014,2013,Phoenix Suns,1025481.5633620393
NBA,morrima03,2943221,2014-15,2015,2014,Phoenix Suns,1492167.4728487886
NBA,morrima03,5000000,2015-16,2016,2015,Detroit Pistons,2506411.303103359
NBA,morrima03,4625000,2016-17,2017,2016,Detroit Pistons,2301146.384479718
NBA,morrima03,5000000,2017-18,2018,2017,Boston Celtics,2437919.243633102
NBA,morrima02,1919160,2011-12,2012,2011,Phoenix Suns,1028917.0628479854
NBA,morrima02,2063040,2012-13,2013,2012,Phoenix Suns,1084148.6774138326
NBA,morrima02,2091840,2013-14,2014,2013,Phoenix Suns,1079415.1689225934
NBA,morrima02,2989239,2014-15,2015,2014,Phoenix Suns,1515497.886285481
NBA,morrima02,8000000,2015-16,2016,2015,Washington Wizards,4010258.084965375
NBA,morrima02,7400000,2016-17,2017,2016,Washington Wizards,3681834.2151675485
NBA,morrima02,8000000,2017-18,2018,2017,Washington Wizards,3900670.7898129635
NBA,morrira01,810000,2007-08,2008,2007,New York Knicks,460304.4458236696
NBA,morrira01,797581,2008-09,2009,2008,Atlanta Hawks,444458.4100154823
NBA,morrira01,855189,2009-10,2010,2009,Atlanta Hawks,469724.8301374476
NBA,morrite01,420000,2001-02,2002,2001,Houston Rockets,276751.17418312206
NBA,morrite01,512435,2002-03,2003,2002,Houston Rockets,332206.879782371
NBA,morrite01,835810,2005-06,2006,2005,Orlando Magic,504562.29280649597
NBA,morriad01,3616680,2006-07,2007,2006,Charlotte Bobcats,2115868.681411068
NBA,morriad01,3887880,2007-08,2008,2007,Charlotte Bobcats,2209393.146702381
NBA,morriad01,4159200,2008-09,2009,2008,Los Angeles Lakers,2317747.5628637015
NBA,morriad01,5257229,2009-10,2010,2009,Los Angeles Lakers,2887608.469026921
NBA,morroan01,442114,2008-09,2009,2008,Golden State Warriors,246371.57290053918
NBA,morroan01,736420,2009-10,2010,2009,Golden State Warriors,404489.2525626723
NBA,morroan01,4000000,2010-11,2011,2010,New Jersey Nets,2185373.6155601614
NBA,morroan01,4000000,2011-12,2012,2011,New Jersey Nets,2144515.4397715363
NBA,morroan01,4000000,2012-13,2013,2012,Dallas Mavericks,2102041.021819902
NBA,morroan01,1027424,2013-14,2014,2013,New Orleans Pelicans,530163.4209667692
NBA,morroan01,3200000,2014-15,2015,2014,Oklahoma City Thunder,1622350.4497678303
NBA,morroan01,3344000,2015-16,2016,2015,Oklahoma City Thunder,1676287.8795155266
NBA,morroan01,3488000,2016-17,2017,2016,Chicago Bulls,1735437.5327708663
NBA,mortodw01,150000,1994-95,1995,1994,Golden State Warriors,112167.40933904544
NBA,mortojo01,350000,1990-91,1991,1990,Cleveland Cavaliers,291266.70280958
NBA,mortojo01,450000,1991-92,1992,1991,Cleveland Cavaliers,360943.33533127396
NBA,mortojo01,6735,1999-00,2000,1999,Golden State Warriors,4635.058350365925
NBA,motenla01,280000,1995-96,1996,1995,Vancouver Grizzlies,204953.71669004206
NBA,motenla01,321000,1996-97,1997,1996,Vancouver Grizzlies,230471.72926124634
NBA,motiedo01,1453520,2012-13,2013,2012,Houston Rockets,763839.666508916
NBA,motiedo01,1422720,2013-14,2014,2013,Houston Rockets,734141.0189735123
NBA,motiedo01,1483920,2014-15,2015,2014,Houston Rockets,752324.4623185871
NBA,motiedo01,2288205,2015-16,2016,2015,Houston Rockets,1147036.5751635244
NBA,motiedo01,576724,2016-17,2017,2016,New Orleans Pelicans,286946.237284904
NBA,mottoha01,316969,2000-01,2001,2000,Atlanta Hawks,213936.14109279015
NBA,mottoha01,465850,2001-02,2002,2001,Atlanta Hawks,306963.1773647795
NBA,moultar01,1042320,2012-13,2013,2012,Philadelphia 76ers,547749.84946583
NBA,moultar01,1089240,2013-14,2014,2013,Philadelphia 76ers,562061.2372826055
NBA,moultar01,1136160,2014-15,2015,2014,New York Knicks,576015.5271900682
NBA,mournal01,2400000,1992-93,1993,1992,Charlotte Hornets,1878013.673983447
NBA,mournal01,3120000,1993-94,1994,1993,Charlotte Hornets,2385129.632342171
NBA,mournal01,3840000,1994-95,1995,1994,Charlotte Hornets,2871485.6790795634
NBA,mournal01,4560000,1995-96,1996,1995,Miami Heat,3337817.6718092565
NBA,mournal01,9380000,1996-97,1997,1996,Miami Heat,6734656.761590314
NBA,mournal01,11254800,1997-98,1998,1997,Miami Heat,7931245.098568728
NBA,mournal01,13130000,1998-99,1999,1998,Miami Heat,9150516.110940482
NBA,mournal01,15004800,1999-00,2000,1999,Miami Heat,10326373.204984505
NBA,mournal01,16880000,2000-01,2001,2000,Miami Heat,11393044.94018752
NBA,mournal01,18754800,2001-02,2002,2001,Miami Heat,12358126.003737183
NBA,mournal01,20629800,2002-03,2003,2002,Miami Heat,13374108.888999302
NBA,mournal01,4917000,2003-04,2004,2003,New Jersey Nets,3127774.148333232
NBA,mournal01,5408700,2004-05,2005,2004,Toronto Raptors,3364682.6747720363
NBA,mournal01,4000000,2005-06,2006,2005,Toronto Raptors,2414722.450348744
NBA,mournal01,1138500,2005-06,2006,2005,Miami Heat,687290.3774305113
NBA,mournal01,4225433,2006-07,2007,2006,Toronto Raptors,2472007.849768521
NBA,mournal01,2500000,2006-07,2007,2006,Miami Heat,1462576.6458541176
NBA,mournal01,2762500,2007-08,2008,2007,Miami Heat,1569865.471096157
NBA,mozgoti01,3567096,2010-11,2011,2010,Denver Nuggets,1948859.3706425475
NBA,mozgoti01,3343896,2011-12,2012,2011,Denver Nuggets,1792759.1502475704
NBA,mozgoti01,3140429,2012-13,2013,2012,Denver Nuggets,1650327.6460282132
NBA,mozgoti01,4400000,2013-14,2014,2013,Denver Nuggets,2270454.118507826
NBA,mozgoti01,4650000,2014-15,2015,2014,Cleveland Cavaliers,2357477.9973188783
NBA,mozgoti01,4950000,2015-16,2016,2015,Cleveland Cavaliers,2481347.1900723255
NBA,mozgoti01,16000000,2016-17,2017,2016,Los Angeles Lakers,7960722.627389294
NBA,mozgoti01,15280000,2017-18,2018,2017,Brooklyn Nets,7450281.20854276
NBA,mudiaem01,3102240,2015-16,2016,2015,Denver Nuggets,1555097.880187873
NBA,mudiaem01,3241800,2016-17,2017,2016,Denver Nuggets,1612941.9133419134
NBA,mudiaem01,3381480,2017-18,2018,2017,New York Knicks,1648755.0327920925
NBA,muhamsh01,1887120,2013-14,2014,2013,Minnesota Timberwolves,973777.1309360202
NBA,muhamsh01,1971960,2014-15,2015,2014,Minnesota Timberwolves,999753.1852888033
NBA,muhamsh01,2056920,2015-16,2016,2015,Minnesota Timberwolves,1031097.5075158724
NBA,muhamsh01,3046299,2016-17,2017,2016,Minnesota Timberwolves,1515671.3361933362
NBA,muhamsh01,1238616,2017-18,2018,2017,Minnesota Timberwolves,603929.1563743717
NBA,muhamsh01,324203,2017-18,2018,2017,Milwaukee Bucks,158076.1465087165
NBA,mulleby01,1120200,2009-10,2010,2009,Oklahoma City Thunder,615285.9247721484
NBA,mulleby01,1204200,2010-11,2011,2010,Oklahoma City Thunder,657906.7269643866
NBA,mulleby01,1288200,2011-12,2012,2011,Charlotte Bobcats,690641.1973784233
NBA,mulleby01,2253306,2012-13,2013,2012,Charlotte Bobcats,1184135.411678229
NBA,mulleby01,947907,2013-14,2014,2013,Los Angeles Clippers,489131.67093463585
NBA,mullich01,500000,1985-86,1986,1985,Golden State Warriors,482972.422728114
NBA,mullich01,800000,1987-88,1988,1987,Golden State Warriors,740520.0241211734
NBA,mullich01,700000,1988-89,1989,1988,Golden State Warriors,628686.972982275
NBA,mullich01,3330000,1989-90,1990,1989,Golden State Warriors,2871894.571593819
NBA,mullich01,2850000,1990-91,1991,1990,Golden State Warriors,2371743.1514494373
NBA,mullich01,2844000,1991-92,1992,1991,Golden State Warriors,2281161.8792936513
NBA,mullich01,2844000,1992-93,1993,1992,Golden State Warriors,2225446.203670385
NBA,mullich01,2844000,1993-94,1994,1993,Golden State Warriors,2174137.3956349785
NBA,mullich01,2844000,1994-95,1995,1994,Golden State Warriors,2126694.0810683016
NBA,mullich01,2844000,1995-96,1996,1995,Golden State Warriors,2081744.1795231416
NBA,mullich01,2844000,1996-97,1997,1996,Golden State Warriors,2041936.4424267432
NBA,mullich01,2941500,1997-98,1998,1997,Indiana Pacers,2072871.7931406966
NBA,mullich01,3510000,1998-99,1999,1998,Indiana Pacers,2446177.574211812
NBA,mullich01,4079100,1999-00,2000,1999,Indiana Pacers,2807255.6075690645
NBA,mullich01,3650000,2000-01,2001,2000,Indiana Pacers,2463543.4852893627
NBA,mullich01,1000000,2000-01,2001,2000,Golden State Warriors,674943.4206272227
NBA,mundtto01,9660,1994-95,1995,1994,Milwaukee Bucks,7223.581161434526
NBA,mundtto01,225000,1995-96,1996,1995,Atlanta Hawks,164694.95091164095
NBA,murdoer01,600000,1991-92,1992,1991,Utah Jazz,481257.7804416986
NBA,murdoer01,700000,1992-93,1993,1992,Milwaukee Bucks,547753.9882451721
NBA,murdoer01,800000,1993-94,1994,1993,Milwaukee Bucks,611571.7006005566
NBA,murdoer01,1000000,1994-95,1995,1994,Milwaukee Bucks,747782.7289269696
NBA,murdoer01,2000000,1995-96,1996,1995,Vancouver Grizzlies,1463955.1192145862
NBA,murdoer01,272250,1997-98,1998,1997,Miami Heat,191854.27356197676
NBA,murdoer01,1750000,1998-99,1999,1998,New Jersey Nets,1219604.203666858
NBA,murdoer01,1925000,1999-00,2000,1999,Los Angeles Clippers,1324793.9605722951
NBA,murdoer01,2100000,2000-01,2001,2000,Detroit Pistons,1417381.1833171677
NBA,muresgh01,500000,1993-94,1994,1993,Washington Bullets,382232.3128753479
NBA,muresgh01,1150000,1994-95,1995,1994,Washington Bullets,859950.138266015
NBA,muresgh01,1963000,1995-96,1996,1995,Washington Bullets,1436871.9495091164
NBA,muresgh01,2363000,1996-97,1997,1996,Washington Bullets,1696587.8387673679
NBA,muresgh01,1887500,1997-98,1998,1997,Washington Wizards,1330119.1601404266
NBA,muresgh01,475000,1998-99,1999,1998,New Jersey Nets,331035.4267095757
NBA,muresgh01,510000,1999-00,2000,1999,New Jersey Nets,350984.37396980287
NBA,murpher01,100000,2014-15,2015,2014,Boston Celtics,50698.4515552447
NBA,murphja01,130000,1985-86,1986,1985,Los Angeles Clippers,125572.82990930964
NBA,murphja01,150000,1987-88,1988,1987,Washington Bullets,138847.50452272003
NBA,murphke01,473604,2012-13,2013,2012,Utah Jazz,248883.75902449823
NBA,murphke01,65000,2014-15,2015,2014,Utah Jazz,32953.99351090905
NBA,murphro01,191666,1987-88,1988,1987,Portland Trail Blazers,177415.63867901106
NBA,murphto01,590000,1990-91,1991,1990,Minnesota Timberwolves,490992.4418790063
NBA,murphto01,760000,1991-92,1992,1991,Minnesota Timberwolves,609593.1885594849
NBA,murphto01,500000,1992-93,1993,1992,Houston Rockets,391252.84874655143
NBA,murphto01,20000,1993-94,1994,1993,Detroit Pistons,15289.292515013914
NBA,murphtr01,1310400,2001-02,2002,2001,Golden State Warriors,863463.6634513407
NBA,murphtr01,1408680,2002-03,2003,2002,Golden State Warriors,913234.2392924574
NBA,murphtr01,1506960,2003-04,2004,2003,Golden State Warriors,958598.8469742214
NBA,murphtr01,2231808,2004-05,2005,2004,Golden State Warriors,1388379.0395136778
NBA,murphtr01,7365079,2005-06,2006,2005,Golden State Warriors,4446155.402473019
NBA,murphtr01,8285714,2006-07,2007,2006,Indiana Pacers,4847396.716250601
NBA,murphtr01,9206349,2007-08,2008,2007,Indiana Pacers,5231757.252474438
NBA,murphtr01,10126984,2008-09,2009,2008,Indiana Pacers,5643343.067214777
NBA,murphtr01,11047619,2009-10,2010,2009,Indiana Pacers,6068063.26811762
NBA,murphtr01,11968253,2010-11,2011,2010,Golden State Warriors,6538776.082637187
NBA,murphtr01,1352181,2011-12,2012,2011,Los Angeles Lakers,724943.257966429
NBA,murphtr01,214758,2012-13,2013,2012,Dallas Mavericks,112857.53144099964
NBA,murrade01,1180080,2016-17,2017,2016,San Antonio Spurs,587143.0973830974
NBA,murrade01,1312611,2017-18,2018,2017,San Antonio Spurs,640007.923260898
NBA,murraja01,3210840,2016-17,2017,2016,Denver Nuggets,1597537.9150579153
NBA,murraja01,3355320,2017-18,2018,2017,Denver Nuggets,1635999.8393094041
NBA,murrala01,2000000,1994-95,1995,1994,Los Angeles Clippers,1495565.4578539392
NBA,murrala01,2400000,1995-96,1996,1995,Los Angeles Clippers,1756746.1430575035
NBA,murrala01,2700000,1996-97,1997,1996,Los Angeles Clippers,1938547.2554684272
NBA,murrala01,2900000,1997-98,1998,1997,Los Angeles Clippers,2043626.789089927
NBA,murrala01,3500000,1998-99,1999,1998,Los Angeles Clippers,2439208.407333716
NBA,murrala01,3000000,1999-00,2000,1999,Cleveland Cavaliers,2064613.9645282521
NBA,murrala01,3380000,2000-01,2001,2000,Cleveland Cavaliers,2281308.761720013
NBA,murrala01,3750000,2001-02,2002,2001,Cleveland Cavaliers,2470992.6266350183
NBA,murrala01,4125000,2002-03,2003,2002,Toronto Raptors,2674199.4186624265
NBA,murrala01,4500000,2003-04,2004,2003,Toronto Raptors,2862514.4737643977
NBA,murrala01,4875000,2004-05,2005,2004,Toronto Raptors,3032674.772036474
NBA,murrala01,5250000,2005-06,2006,2005,Toronto Raptors,3169323.2160827266
NBA,murrala01,1138500,2005-06,2006,2005,New Jersey Nets,687290.3774305113
NBA,murraro01,349458,2002-03,2003,2002,Milwaukee Bucks,226550.39525986282
NBA,murraro01,563679,2003-04,2004,2003,Seattle SuperSonics,358564.28801267594
NBA,murraro01,695046,2004-05,2005,2004,Seattle SuperSonics,432379.17325227964
NBA,murraro01,895248,2005-06,2006,2005,Seattle SuperSonics,540443.8610574531
NBA,murraro01,1750000,2006-07,2007,2006,Detroit Pistons,1023803.6520978822
NBA,murraro01,1890000,2007-08,2008,2007,Detroit Pistons,1074043.7069218957
NBA,murraro01,1500000,2008-09,2009,2008,Atlanta Hawks,835887.0321926217
NBA,murraro01,1990000,2009-10,2010,2009,Chicago Bulls,1093036.0563261698
NBA,murratr01,725000,1992-93,1993,1992,Portland Trail Blazers,567316.6306824996
NBA,murratr01,943000,1993-94,1994,1993,Portland Trail Blazers,720890.1420829061
NBA,murratr01,1160000,1994-95,1995,1994,Portland Trail Blazers,867427.9655552848
NBA,murratr01,250000,1995-96,1996,1995,Toronto Raptors,182994.38990182328
NBA,murratr01,1700000,1996-97,1997,1996,Washington Bullets,1220566.7904801208
NBA,murratr01,2040000,1997-98,1998,1997,Washington Wizards,1437585.7412908452
NBA,murratr01,2380000,1998-99,1999,1998,Washington Wizards,1658661.7169869267
NBA,murratr01,2720000,1999-00,2000,1999,Washington Wizards,1871916.661172282
NBA,murratr01,3060000,2000-01,2001,2000,Denver Nuggets,2065326.8671193016
NBA,murratr01,3400000,2001-02,2002,2001,Toronto Raptors,2240366.6481490834
NBA,murratr01,3740000,2002-03,2003,2002,Los Angeles Lakers,2424607.4729206
NBA,murratr01,143537,2003-04,2004,2003,Portland Trail Blazers,91305.94222682674
NBA,murryto01,250000,2014-15,2015,2014,Utah Jazz,126746.12888811175
NBA,murryto01,96056,2014-15,2015,2014,Washington Wizards,48698.904625905845
NBA,muscami01,816482,2014-15,2015,2014,Atlanta Hawks,413943.731227293
NBA,muscami01,947276,2015-16,2016,2015,Atlanta Hawks,474852.65471170755
NBA,muscami01,1015696,2016-17,2017,2016,Atlanta Hawks,505354.6331092998
NBA,muscami01,5000000,2017-18,2018,2017,Atlanta Hawks,2437919.243633102
NBA,mustaje01,565000,1990-91,1991,1990,New York Knicks,470187.67739260773
NBA,mustaje01,735000,1991-92,1992,1991,Phoenix Suns,589540.7810410808
NBA,mustaje01,904000,1992-93,1993,1992,Phoenix Suns,707385.1505337651
NBA,mustaje01,1073000,1993-94,1994,1993,Phoenix Suns,820270.5434304966
NBA,mutomdi01,2005000,1991-92,1992,1991,Denver Nuggets,1608203.0829760095
NBA,mutomdi01,2400000,1992-93,1993,1992,Denver Nuggets,1878013.673983447
NBA,mutomdi01,3000000,1993-94,1994,1993,Denver Nuggets,2293393.8772520875
NBA,mutomdi01,3100000,1994-95,1995,1994,Denver Nuggets,2318126.459673606
NBA,mutomdi01,3250000,1995-96,1996,1995,Denver Nuggets,2378927.0687237023
NBA,mutomdi01,8013000,1996-97,1997,1996,Atlanta Hawks,5753177.465951299
NBA,mutomdi01,9615187,1997-98,1998,1997,Atlanta Hawks,6775811.6328652445
NBA,mutomdi01,11218000,1998-99,1999,1998,Atlanta Hawks,7818011.403848464
NBA,mutomdi01,12820249,1999-00,2000,1999,Atlanta Hawks,8822955.038043119
NBA,mutomdi01,14400000,2000-01,2001,2000,Atlanta Hawks,9719185.257032007
NBA,mutomdi01,14315790,2001-02,2002,2001,Philadelphia 76ers,9433123.075854754
NBA,mutomdi01,16105264,2002-03,2003,2002,New Jersey Nets,10440893.969989067
NBA,mutomdi01,13626624,2003-04,2004,2003,New Jersey Nets,8668090.761898957
NBA,mutomdi01,4087667,2003-04,2004,2003,New York Knicks,2600223.544762021
NBA,mutomdi01,14989285,2004-05,2005,2004,New Jersey Nets,9324641.327254307
NBA,mutomdi01,4496434,2004-05,2005,2004,Houston Rockets,2797173.7345491387
NBA,mutomdi01,2000000,2005-06,2006,2005,Houston Rockets,1207361.225174372
NBA,mutomdi01,2210000,2006-07,2007,2006,Houston Rockets,1292917.75493504
NBA,mutomdi01,1219590,2007-08,2008,2007,Houston Rockets,693065.0605951719
NBA,mutomdi01,794491,2008-09,2009,2008,Houston Rockets,442736.48272916547
NBA,muursma01,401000,1996-97,1997,1996,Miami Heat,287910.16646031087
NBA,muursma01,675120,1997-98,1998,1997,Dallas Mavericks,475756.316500135
NBA,muursma01,763200,1998-99,1999,1998,Chicago Bulls,531886.816136312
NBA,myerspe01,75000,1987-88,1988,1987,San Antonio Spurs,69423.75226136002
NBA,myerspe01,150000,1993-94,1994,1993,Chicago Bulls,114669.69386260437
NBA,myerspe01,545000,1994-95,1995,1994,Chicago Bulls,407541.5872651984
NBA,myerspe01,600000,1995-96,1996,1995,Miami Heat,439186.5357643759
NBA,myerspe01,272250,1997-98,1998,1997,New York Knicks,191854.27356197676
NBA,ndiayha01,473604,2010-11,2011,2010,Washington Wizards,258750.4214559387
NBA,ndiayha01,270427,2011-12,2012,2011,Washington Wizards,144983.71920777432
NBA,ndiayma01,287500,1998-99,1999,1998,Vancouver Grizzlies,200363.54774526952
NBA,ndiayma01,385000,1999-00,2000,1999,Orlando Magic,264958.79211445904
NBA,ndiayma02,737880,2000-01,2001,2000,Denver Nuggets,498027.2512124151
NBA,ndiayma02,793200,2001-02,2002,2001,Toronto Raptors,522664.36038583907
NBA,ndiayma02,848520,2002-03,2003,2002,Toronto Raptors,550087.6825996223
NBA,ndiayma02,750000,2004-05,2005,2004,Los Angeles Clippers,466565.34954407293
NBA,ndongbo01,398762,2005-06,2006,2005,Los Angeles Clippers,240724.88843649146
NBA,ndongbo01,839209,2006-07,2007,2006,Los Angeles Clippers,490962.9937562353
NBA,nachbbo01,1224000,2002-03,2003,2002,Houston Rockets,793507.90022856
NBA,nachbbo01,1396440,2003-04,2004,2003,Houston Rockets,888295.4914985679
NBA,nachbbo01,1493880,2004-05,2005,2004,Houston Rockets,929323.5258358662
NBA,nachbbo01,2500000,2005-06,2006,2005,New Orleans/Oklahoma City Hornets,1509201.531467965
NBA,nachbbo01,2500000,2006-07,2007,2006,New Jersey Nets,1462576.6458541176
NBA,nachbbo01,2500000,2007-08,2008,2007,New Jersey Nets,1420692.7340236716
NBA,naderab01,1167333,2017-18,2018,2017,Boston Celtics,569172.716885592
NBA,nailole01,316969,2000-01,2001,2000,Charlotte Hornets,213936.14109279015
NBA,nailole01,465850,2001-02,2002,2001,Charlotte Hornets,306963.1773647795
NBA,nailole01,587435,2002-03,2003,2002,New York Knicks,380828.68739441514
NBA,nailole01,745046,2004-05,2005,2004,New Orleans Hornets,463483.52988855116
NBA,nailole01,835810,2005-06,2006,2005,Philadelphia 76ers,504562.29280649597
NBA,najered01,316969,2000-01,2001,2000,Dallas Mavericks,213936.14109279015
NBA,najered01,465850,2001-02,2002,2001,Dallas Mavericks,306963.1773647795
NBA,najered01,3047620,2002-03,2003,2002,Dallas Mavericks,1975743.9108615718
NBA,najered01,3428572,2003-04,2004,2003,Dallas Mavericks,2180963.7720762994
NBA,najered01,3809524,2004-05,2005,2004,Golden State Warriors,2369855.8622087133
NBA,najered01,4190476,2005-06,2006,2005,Denver Nuggets,2529709.118711901
NBA,najered01,4571428,2006-07,2007,2006,Denver Nuggets,2674425.532401439
NBA,najered01,4952380,2007-08,2008,2007,Denver Nuggets,2814324.11284966
NBA,najered01,3250000,2008-09,2009,2008,New Jersey Nets,1811088.5697506804
NBA,najered01,3100000,2009-10,2010,2009,Dallas Mavericks,1702719.484729209
NBA,najered01,3000000,2010-11,2011,2010,Charlotte Bobcats,1639030.2116701212
NBA,najered01,2750000,2011-12,2012,2011,Charlotte Bobcats,1474354.3648429313
NBA,nancela01,400000,1984-85,1985,1984,Phoenix Suns,400000.0
NBA,nancela01,500000,1985-86,1986,1985,Phoenix Suns,482972.422728114
NBA,nancela01,625000,1987-88,1988,1987,Cleveland Cavaliers,578531.2688446668
